Word,Polar
漠不关心,-1
命苦,-1
乞求,-1
戏弄,-1
残部,-1
父老,1
警辟,1
摈弃,1
小里小气,-1
翻然悔悟,-1
过虑,-1
脆生,1
词穷理屈,-1
发疯似的,-1
扶持,1
表率,1
尖利,1
结合,-1
聒噪,-1
祸心,-1
突然地,-1
令人不满意的,-1
天才,1
平庸,-1
因循,-1
魔怪,-1
清华,1
窜逃,-1
进取心,1
失事,-1
巨大的,1
绝路,-1
喊叫声,-1
甩不掉,-1
头等,1
舒适,1
玉帛,1
掉以轻心,-1
大故,-1
愧色,-1
凛,-1
稳实,1
喜怒无常的,-1
行窃,-1
没什么了不得,-1
雄,1
晓畅,1
召唤,1
明察,1
怔住,-1
跌价,-1
盗贼,-1
烫痛,-1
极度,-1
忠鲠,1
诚恳,1
破陋,-1
偷运,-1
病疫,-1
耗尽,-1
憔悴,-1
打人,-1
拜,1
见称,1
兼人,1
人梯,1
愿,1
更呕,-1
沈着的,1
为..感到遗憾,-1
匆忙,-1
隆渥,1
不会弄错的,1
有勇气,1
夙愿,1
自大,-1
虔敬,1
苛待,-1
气焰,-1
实现出来,1
清平,1
兴风作浪,-1
天姿国色,1
公愤,-1
奖状,1
有才干的,1
憧憬,1
挤向前,-1
歪道,-1
神不知鬼不觉,-1
行为不检,-1
沃衍,1
昭雪,1
差可,-1
抱歉,-1
阙略,-1
假想,-1
引人注目,1
夙嫌,-1
直截,1
意中人,1
硬挤,-1
贱价,1
怫然,-1
要死,-1
斥,-1
傻子,-1
不得已,-1
完成,1
满脸愁雾,-1
长线,-1
不美的,-1
恩公,1
瘅,-1
轻举妄动,-1
危险的,-1
拎背,-1
荫,-1
精忠,1
谤毁,-1
赔帐,-1
百孔千疮,-1
形同虚设,-1
发出嘈杂声,-1
有信心的,1
矍,-1
膻腥,-1
严酷的,-1
刺死,-1
生硬的,-1
后悔,-1
如醉如痴,1
飞奔,1
温柔的,1
尽善尽美,1
慕悦,1
斥逐,-1
质朴无华,1
弄凹,-1
黔驴之技,-1
欢笑,1
拖后腿,-1
赌掉,-1
形单影只,-1
增进友谊的,1
一肚子气,-1
高质量,1
僻,-1
人声嘈杂,-1
噪声,-1
扩充,1
炯炯,1
令人不安,-1
弄虚作假,-1
渔利,-1
过热,-1
愤怒的,-1
乱杂,-1
好战者,-1
结识,1
面目一新,1
不能,-1
狗杂碎,-1
负约,-1
粗鲁无礼的人,-1
有用的,1
随心,1
忧愁,-1
陈规,-1
懦弱,-1
谨密,1
让度,1
恰好,1
护佑,1
辗转,-1
撑腰,1
龙驹,1
俏媚,1
招风,-1
高压政治,-1
有用,1
使遭危险,-1
画皮,-1
不稳固,-1
侵吞,-1
奸诈,-1
瘸的,-1
神威,1
甜滋滋,1
长期折磨,-1
失望,-1
顺手,1
四散,-1
伶仃,-1
无吸引力,-1
怕死鬼,-1
好斗的,-1
萧条,-1
顾全,1
隔心,-1
小鞋,-1
脾气暴躁的,-1
奋勇向前,1
生龙活虎,1
悲天悯人,-1
啬,-1
把..烧焦,-1
坚强不屈,1
不同意,-1
驳斥,-1
前哲,1
鸟话,-1
喜笑颜开,1
红旗,1
奸猾,-1
使失败,-1
惊诧,-1
费,-1
使惊呆,-1
伟丽,1
化脓,-1
气昏,-1
喜眉笑眼,1
仓皇,-1
娼妇,-1
想抢走,-1
痴迷,1
不均等,-1
呈现,1
愧悔,-1
至友,1
钻头觅缝,-1
胡话,-1
雄肆,1
洁莹,1
搅和,-1
下作,-1
低哼,-1
有益於健康的,1
微不足道,-1
悔之晚矣,-1
丑诋,-1
威慑,-1
洞达,1
泄露,-1
萃集,1
减小,-1
风风光光,1
错漏,-1
并进,1
气度,1
拐骗,-1
偷偷摸摸的勾当,-1
丑史,-1
酬金,1
解围,1
滞後,-1
堕入情网,1
失节,-1
不近,-1
受不了,-1
纯粹,1
易怒,-1
魔女,-1
放心的,1
败家子,-1
赳赳,1
偿清,1
存问,1
倨傲,-1
自立自强,1
付之一笑,-1
火红,1
逆流,-1
毫无意义,-1
迟缓,-1
虚骄,-1
小心的,1
浓烟,-1
发起,1
有门,1
还可以的,-1
兴冲冲,1
贪生怕死,-1
串通,-1
不武断,1
莫逆,1
断路,-1
焦愁,-1
不在话下,1
不容易的,-1
泪珠,-1
隐退,-1
有礼,1
诗豪,1
霞光,1
罪人,-1
合情理,1
势焰,-1
深广,1
英雄式的,1
谋杀,-1
破产了,-1
男儿,1
垮台,-1
遐迩闻名,1
造成损害,-1
过时的,-1
如初,1
同伙,-1
对..处以缺席裁判,-1
混淆国际视听,-1
愚鲁,-1
情份,1
心如死灰,-1
和婉,1
令人讨厌的,-1
擢拔,1
不可降解,-1
风流倜傥,1
残暴的,-1
瑰丽,1
撺掇,-1
一钱不值,-1
受用,1
叛徒,-1
钢铁,1
财路,1
僵尸,-1
乌七八糟,-1
辛勤,1
凌虐,-1
嘉,1
低价,1
深微,1
精神十足,1
古朴,1
宽宏大度,1
压碎,-1
上菜,1
屌啥,-1
叹气,-1
令人鼓舞,1
灿然,1
改造,1
满脸横肉,-1
沈浸,-1
无济于事,-1
受欢迎的,1
风快,1
明慧,1
娇气,-1
说谎者,-1
反冲的,-1
可意,1
缭乱,-1
为非作歹,-1
昂然,1
秀色可餐,1
值得接受的,1
荣升,1
被害,-1
摇动,-1
富可敌国,1
说好,1
蠢人,-1
贺词,1
模糊不清地说话,-1
敦朴,1
泠泠,1
无关紧要,-1
宿命论,-1
使错综,-1
不亲切的,-1
不满,-1
秋色,1
最优秀的,1
无垠,1
丽质,1
生死攸关,1
无礼的,-1
公道,1
犯错,-1
强盗行为,-1
逆向的,-1
尽忠,1
强固,1
罪恶滔天,-1
严格的,-1
无声音,-1
畏惧,-1
暴戾,-1
庆贺,1
安泰,1
不坦率,-1
为什麽还,-1
囚犯,-1
迷信引起,-1
用得着,1
真诚,1
好追根究底的,1
极乐的,1
被俘的,-1
加罪,-1
自卑情绪,-1
惹的祸,-1
举止失礼,-1
率直,1
锦旗,1
飞语,-1
儒商,1
喜欢,1
耐心,1
惊惶失措,-1
倒闭,-1
愠怒的,-1
粗制,-1
雅丽,1
松弛,-1
称霸,-1
使道德败坏,-1
惘,-1
漠不,-1
盘剥,-1
善理,1
失掉,-1
宣布脱离关系,-1
狡兔三窟,-1
深厚,1
奠基者,1
勾连,-1
面生,-1
痛心,-1
乱批评别人,-1
登临,1
挑拨,-1
娓娓动听,1
使人生气,-1
顽固不化,-1
严峻的,-1
居心剖测,-1
一把死拿,-1
从宽,1
詟,-1
慈,1
发明,1
谬论,-1
暴虐行为,-1
惨毒,-1
油嘴,-1
勤恳,1
失调,-1
前景,1
没头脑,-1
有感觉,1
怀有恶意,-1
溜门,-1
宽和,1
趣谈,1
名角,1
偏狭,-1
轰动,-1
趑趄,-1
嫩红,1
顶嘴,-1
打高空,-1
悬红,1
吃罪,-1
打压,-1
知名,1
心神不安,-1
嫌恶,-1
秀逸,1
自作聪明,-1
整洁,1
呆子,-1
失去勇气,-1
膂力过人,1
卑鄙的人,-1
愧,-1
皮毛,-1
障碍物,-1
自不待言,1
惶恐,-1
感慨,-1
撤回,-1
再造,1
成为零,-1
使人不愉快的,-1
求饶,-1
吝,-1
默不作声,1
罪恶昭彰,-1
自轻自贱,-1
抓住,-1
金凤,1
盛开,1
很混,-1
臆断,-1
有权益,1
稳拿,1
漂亮地,1
炼句,1
窒闷,-1
安眠,1
颁发,1
宝贵的,1
净化,1
欢欣,1
着迷的,1
逼肖,1
惨杀,-1
坟墓,-1
美餐,1
饥色,-1
心智衰弱,-1
以退为进,-1
新禧,1
割破,-1
引吭高歌,1
急切的,-1
措辞,1
粉无聊,-1
坚忍不拔,1
感到遗憾,-1
自我本位,-1
顶事,1
结疤,-1
踏实,1
希望,1
牛头不对马嘴,-1
围困,-1
干到最高点,-1
玲珑,1
匀和,1
涌溢,1
恶气,-1
说话不算话,-1
巨变,1
旷古,1
图谋,-1
应许,1
失当,-1
提神,1
争嘴,-1
自爱,1
累赘,-1
生活艰苦的,-1
他妈,-1
启发想像力的,1
险僻,-1
老奸巨滑,-1
精疲力尽的,-1
躁,-1
法西斯主义者,-1
乌沉沉,-1
连篇累牍,-1
报偿,1
剧痛,-1
傲然,1
笔意,1
不登大雅之堂,-1
杀人,-1
心高气傲,-1
和衷共济,1
百倍,1
杂草丛生,-1
酥松,-1
乞丐,-1
窘促,-1
跳梁,-1
发光,1
受惊,-1
雅兴,1
什麽东西,-1
心爱的,1
地下,-1
热血,1
放纵,-1
晦,-1
坚不可摧,1
温蔼,1
奖罚分明,1
未获,-1
大吼,-1
偏要,1
死得很难看,-1
含情脉脉,1
扼制,-1
陷入僵局,-1
无耻,-1
呈递,1
善果,1
费力,-1
陷危,-1
底蕴,1
痴呆呆,-1
不可名状的,1
生病,-1
死刑,-1
从事小争论,-1
虚掷,-1
高风亮节,1
震动,-1
心高,1
高傲态度,-1
合口,1
质地薄,-1
奇才,1
艰辛,-1
泄密,-1
彩楼,1
阴沉沉,-1
含含糊糊,-1
背弃,-1
胆大如牛,1
反唇相讥,-1
呜呜咽咽,-1
吹胡子瞪眼,-1
盛宴,1
驳杂,-1
下笔成章,1
树碑立传,1
被雷打死,-1
慌张,-1
陋俗,-1
自夸说,-1
使存偏见,-1
紧张的,-1
闯入,-1
进攻,-1
深重,-1
虚谎,-1
不必要的,-1
始终不渝,1
天随人愿,1
自炫,-1
极坏,-1
通畅,1
兴高采烈,1
乐而忘忧,1
凶残,-1
烦燥,-1
恶感,-1
意志消沈,-1
狡狯,-1
乞食,-1
登峰造极,1
心眼坏的,-1
伤神,-1
无人不晓,1
斩钉截铁,1
毕恭毕敬,1
硬生生,-1
唠唠叨叨,-1
抒解,1
飞舞,1
深谋远虑,1
不长,-1
好汉,1
驯,1
诳语,-1
迷离扑朔,-1
附逆,-1
恐布份子,-1
仆人的,-1
联袂,1
恩将仇报,-1
不安稳的,-1
涂炭,-1
豪兴,1
晦暗,-1
遗臭万年,-1
优美,1
疯话,-1
砍得很深的伤口,-1
闹翻,-1
勤奋,1
甘服,1
要言不烦,1
使发烧,-1
冥思苦索,1
深刻的,1
输理,-1
动人心弦,1
暗害,-1
毁灭性,-1
背叛者,-1
白忙,-1
惊悚,-1
心情不好,-1
眷恋,1
无实质,-1
莫须有,-1
灾年,-1
有吸引力的,1
搞小动作,-1
花哨,1
流芳百世,1
先进,1
破绽,-1
入寇,-1
讨人喜欢,1
把关在栏内,-1
具有压倒性优势,1
拉扯,-1
坚确,1
费用大的,-1
触目惊心,-1
愉乐,1
吵吵闹闹的要求,-1
精核,1
雩,1
做戏,-1
适意的,1
明锐,1
喷粪,-1
大有裨益,1
低下,-1
不高,-1
浅明,1
冷眼,-1
不明显,-1
懒得,-1
指鹿为马,-1
嘉奖,1
朴,1
支配,-1
正,1
令人愉快,1
关心,1
危亡,-1
伪造的,-1
喷溅声,-1
迷雾,-1
不容置疑,1
批臭,-1
孤傲不群,-1
阎罗,-1
学成,1
没有观察到,-1
死气沈沈的,-1
高傲,-1
准予,1
绝境,-1
勤朴,1
丢弃,-1
喜不自胜,1
飞扬,1
近便,1
忌惮,-1
进退两难,-1
瑕疵,-1
照耀,1
猛烈的抨击,-1
草草,-1
明哲,1
合乎卫生,1
干巴巴,-1
易生气的,-1
悬系,-1
败兵,-1
唱反调,-1
隐忧,-1
挖苦,-1
最屌,-1
逃亡,-1
迅速地,1
失去,-1
仁厚,1
点缀,1
忺,1
奴颜婢膝,-1
篡位,-1
不眠,-1
春晖,1
可喜的,1
奖金,1
祝,1
凌迟,-1
刺耳声,-1
承受不住的,-1
合理化,1
猛推,-1
当道,-1
仁慈,1
济事,1
阴云,-1
憎恶,-1
婆婆妈妈,-1
蒸蒸日上,1
舛误,-1
马的逼,-1
简慢,-1
激励,1
受感情驱使的,-1
诱..入圈套,-1
赫赫,1
废墟,-1
无理由,-1
老成持重,1
惯技,-1
哭诉,-1
名媛,1
激荡,1
屈膝,-1
恰好的,1
超拔,1
不负责任的,-1
黩武,-1
拉下脸,-1
无出其右,1
亡命,-1
令退役,-1
又气,-1
空想家,-1
如丧考妣,-1
讪笑,-1
惶遽,-1
臭铜钱,-1
自动的,1
策勉,1
可理解,1
斑驳的,-1
永生,1
以为不可,-1
阻力,-1
壮丽的,1
明面上,1
粗枝大叶,-1
过节,-1
豪强,-1
击赏,1
硬棒,1
窥视,-1
物阜民丰,1
痴心,1
气节,1
掇弄,-1
封闭型,-1
郁愤,-1
搬弄,-1
按兵不动,-1
围城,-1
恕,-1
使陷於,-1
不易了解,-1
黯然神伤,-1
疯狂般,-1
烟雾,-1
挥毫,1
疑云,-1
供给..过强的力量,-1
粮食不足,-1
军阀,-1
醇？,1
生花妙笔,1
荒淫无耻,-1
沈默,-1
铮,1
勤学好问,1
艰深,-1
洁净的,1
精品,1
欠完善,-1
借刀杀人,-1
排头兵,1
威慑力量,-1
太好了,1
变态者,-1
澄明,1
懒散地,-1
公而忘私,1
敬服,1
离开正道,-1
热和,1
财富,1
琼瑶,1
宝货,1
石破天惊,1
混合,-1
清拔,1
俊秀,1
禀呈,1
大变动,-1
最著名,1
愚笨,-1
不可爱,-1
至善的,1
打碎,-1
翊戴,1
毒犯,-1
残怍,-1
死得其所,1
防备,1
绚丽夺目,1
殊绝,1
弹丸,-1
团伙,-1
无效果的,-1
清奇,1
浮荡,-1
死薪水,-1
蔑视,-1
不安宁,-1
洞识,1
漠然,-1
引人赞美,1
计策,-1
盛誉,1
满怀激情,1
屈从,-1
利己主义,-1
打屁股,-1
称,1
离乡,-1
大路,1
穷途,-1
说好话,1
匪类,-1
疑问,-1
长城,1
陋规,-1
烈士,1
开明,1
奋发,1
心不在焉,-1
惮,-1
痴子,-1
自动,1
自命清高,-1
援交,-1
大而笨拙,-1
爱恋,1
鉴别力,1
称赏,1
牛气,-1
丑态,-1
爱怜,1
悒郁,-1
朝..反冲,-1
糜,-1
机会,1
恰当,1
害臊,-1
遭难,-1
干戈,-1
差劲,-1
对峙,-1
欣欣向荣,1
负隅顽抗,-1
乱盖,-1
推动,1
崇信,1
呆笨,-1
身强体壮,1
诡计多端的,-1
恹,-1
敏锐的,1
肮髒,-1
胡匪,-1
名茶,1
肤皮潦草,-1
大雅,1
中,1
奇秀,1
毫发不爽,1
使极痛苦,-1
正统,1
受害者,-1
义演,1
乖,1
疮痍,-1
公祭,1
风雨无阻,1
无力的,-1
提倡,1
充数,-1
极度高兴的,1
缎打,1
拒绝,-1
崔嵬,1
仓皇失措,-1
真正,1
使失宠,-1
足金,1
怅惘,-1
一帮,-1
对..施暴,-1
才高八斗,1
窘况,-1
解除,1
璁珑,1
荼毒,-1
蒙羞,-1
乌托邦,-1
下流,-1
现世,-1
豪语,1
膏腴,1
正当的,1
袅娜,1
恝置,-1
出没於,-1
人尽其材,1
切实的,1
你妈的,-1
贫穷,-1
把..孤注一掷,-1
逼不得已,-1
懊恨,-1
熟稔,1
妄图,-1
吵吵,-1
肃,-1
凿凿,1
骄人,-1
漆黑,-1
坏脾气,-1
使狼狈,-1
模糊的,-1
大乱,-1
情谊,1
冷眼旁观,-1
必不可少,1
裂开的,-1
拗客,-1
达到,1
贺年,1
兴奋的,1
分工合作,1
虎着脸,-1
闹僵,-1
奔窜,-1
真切,1
公,1
因袭,-1
无动於衷,-1
精粹,1
醇和,1
不依,-1
晟,1
肥的,-1
拖着脚走,-1
健康美,1
晖映,1
使陷危地,-1
嘴硬,-1
正大,1
团聚,1
专属的,1
良缘,1
缺德的,-1
错乱地做事,-1
倡始,1
献宝,1
拙朴,1
不雅,-1
怪诞的行动,-1
会心一笑,1
红得发紫,1
酬谢,1
尽情地,1
使贫穷,-1
尊敬人的,1
难看死了,-1
微不足道的,-1
目光短浅的,-1
概念化,-1
做得好,1
脾气坏,-1
在..中加入脂肪,-1
陈词滥调,-1
补台,1
发出咯咯声的东西,-1
恶劣,-1
使倾覆,-1
叮咛,1
绝世,1
诘难,-1
蔫儿坏,-1
怀着希望,1
虔,1
超人,1
认认真真,1
含沙射影,-1
督励,1
咒骂,-1
滂,-1
无可置疑的,-1
抱残守缺,-1
鼓惑,-1
娇惯,-1
衰朽,-1
语无伦次,-1
仁慈的,1
蠢牛,-1
放一个屁,-1
吃同类,-1
毒计,-1
费力地做,-1
黔驴技穷,-1
严寒,-1
老油条,-1
雅淡,1
私下里,-1
叫真,1
机灵鬼,1
吊祭,1
精神抖擞,1
创痕,-1
雄杰,1
帅,1
把持,-1
哀矜,-1
营养的,1
一文不值,-1
白丁,-1
笨头笨脑,-1
名声臭,-1
放弃权利,-1
高看,1
伤,-1
秦晋,1
低级,-1
亲爱,1
拥戴,1
用力,-1
悔之无及,-1
斗气,-1
怊,-1
人欢马叫,1
绝,-1
絮,-1
自命不凡,-1
臭哄哄,-1
赶这样说,-1
助手,1
贱招,-1
安谧,1
清楚,1
得劲,1
致人死命,-1
品性端正,1
排除万难,1
投入深渊,-1
不对付,-1
直呆呆,-1
搞台独,-1
清脆,1
真气,-1
感,1
馥郁,1
粼粼,1
面如土色,-1
下地狱,-1
不含糊,1
带来痛苦,-1
可理解的,1
争先,1
阒然,1
蚍蜉撼树,-1
淡泊名利,1
阴暗,-1
不知道,-1
乐趣,1
不光彩,-1
争吵的原因,-1
提心吊胆的,-1
差池,-1
鸟东西,-1
料想不到的,-1
活气,1
腐败堕落,-1
慢条斯理,1
介怀,-1
牵制,-1
桀,-1
阴森地逼近,-1
垂盼,1
被击中,-1
令人难忘的,1
光火,-1
少烦,-1
卑猥,-1
圣礼,1
寂然,1
莫名,-1
饶人,-1
性命攸关,1
控诉,-1
否决,-1
行为不检的,-1
吉兆,1
立功,1
庄严的,1
满怀豪情,1
颓废,-1
顺利,1
知趣,1
治世,1
惘然若失,-1
俊迈,1
不赖,1
易坏,-1
庸人,-1
明白,1
繁重,-1
虚度,-1
贴实,1
对得住,-1
尤,1
潇洒,1
鲜明,1
英爽,1
派不是,-1
死皮赖脸,-1
饥不择食,-1
倔头倔脑,-1
流窜,-1
呆气,-1
秋毫无犯,1
除旧布新,1
悲剧的,-1
践行,1
仰,1
苦事,-1
惊险动作,-1
恶臭的,-1
啧啧称羡,1
低声,-1
罢了,-1
臆造,-1
照实,1
佞笑,-1
羞赧,-1
督导,1
旷课,-1
罪恶深重,-1
蹒跚,-1
晃眼,1
怒冲冲,-1
捕捉之物,-1
暗自,-1
强壮的,1
放诞,-1
掊,-1
温煦,1
令人敬畏,-1
骄弱,-1
鱼肉,-1
法律,1
使隔离,-1
焦灼,-1
虚空,-1
被喜爱,1
漏损量,-1
油然,1
没事做,-1
声明放弃,-1
货真价实,1
表里不一,-1
急切,-1
灵敏性,1
烂源,-1
客气,1
历史性,1
减少之量,-1
抵罪,-1
引咎,-1
万古长青,1
明艳,1
复辟,-1
辛劳,1
光鲜,1
隐退处,-1
愉快,1
不合规格之物,-1
益,1
并重,1
面带嗔色,-1
逞威风,-1
不识,-1
剧烈的,-1
存心,-1
只顾自身利益,-1
骄奢淫逸,-1
无私无畏,1
维护,1
挤出前进,-1
献媚,-1
不透明,-1
不牢靠,-1
困人,-1
慈善的,1
报喜,1
拉出来,-1
举棋不定,-1
赢得,1
擦伤,-1
任贤使能,1
无争论之馀地,-1
屈节,-1
老,-1
默认,1
若隐若现,-1
唉唷,-1
机敏,1
不得力,-1
胖子,-1
钟,1
卓荦,1
客观上,1
惹事,-1
尽人皆知,1
孤寡,-1
耽搁,-1
使分离,-1
嘴稳,1
沉渣,-1
忠于,1
使蛀坏,-1
公私不分,-1
不公平,-1
反其道而行,-1
青翠,1
排斥,-1
难以捉摸的,-1
痛快,1
武,1
抠,-1
朗敞,1
潜逃,-1
督帅,1
无耻的,-1
存有偏见,-1
单薄,-1
以怨报德,-1
仆人,-1
点明,1
明智的,1
称贺,1
溷浊,-1
汗青,1
疆场,1
护卫,1
合适的,1
心口不一,-1
大破坏,-1
关节,-1
逃学,-1
喷出,-1
义侠,1
浅学,-1
瞠目结舌,-1
沐浴,1
为怀,1
苦涩,-1
春风得意,1
疑心的,-1
忍住,-1
超卓,1
欺侮,-1
苦痛,-1
人格高尚的,1
划时代,1
朝晖,1
使一蹶不振,-1
接济,1
班配,1
依然,1
可疑,-1
皱眉表示,-1
靓女,1
未上班者,-1
薄幸,-1
穷困潦倒,-1
痛恶,-1
大胆泼辣,1
使性子,-1
害羞的,-1
音乐,1
恭敬,1
贤明,1
通敌,-1
良性,1
不受感动的,-1
称许,1
喜报,1
苦闷,-1
啰里啰唆,-1
宽让,1
不大离儿,1
宝库,1
昂奋,1
赫然,1
挑衅的,-1
意气相投,-1
体面,1
精致,1
真烂,-1
发怔,-1
妙策,1
旺,1
财运,1
掩埋,-1
陈套,-1
独到,1
复杂多变,-1
鸟不拉机,-1
束缚物,-1
惟利是图,-1
憋着,-1
羽毛未丰,-1
迷途地,-1
先人后己,1
废物,-1
轻俏,1
一呼百应,1
警告,-1
没道理,-1
偏心,-1
惨怛,-1
僻陋,-1
重在,1
窃,-1
尽情,1
克勤克俭,1
没品,-1
留芳后世,1
粗鲁无礼的,-1
警惕,-1
详细,1
跟..纠缠不休,-1
率直的,1
惊惶,-1
幽美,1
犒,1
错谬,-1
义无反顾,1
罪的宣告,-1
清白的,1
着迷,1
讨价还价,-1
旷废,-1
陶,1
简单易行,1
养气,1
谬,-1
欺压,-1
壮心,1
清亮,1
播扬,1
确确实实,1
巧黠,-1
熊包,-1
和美,1
盖世,1
揪心,-1
雕砌,-1
有利润的,1
无秩序,-1
操切,-1
走险,-1
沮丧,-1
切当,1
癌症,-1
横过,-1
不新鲜,-1
永久,1
羁勒,-1
引起紧张的,-1
残酷无情,-1
鲁莽的,-1
发奋,1
俗气,-1
犯事,-1
垄断,-1
秽亵,-1
零零散散,-1
有点旧,-1
澹然,-1
干脆利落,1
茫茫,-1
一致,1
谱写,1
难看,-1
睨,-1
洗礼,1
畅顺,1
激烈进行,-1
心慌,-1
死玻璃,-1
哄弄,-1
聪明能干,1
追究,-1
方略,1
报应,-1
违犯,-1
骂娘,-1
珍爱,1
馥馥,1
勇于,1
精制,1
昏暗,-1
好过,1
英华,1
气愤地说粗话,-1
不精确,-1
忧愤,-1
使沈溺,-1
使腐蚀,-1
疲敝,-1
疯癫,-1
春色满园,1
知足,1
迷蒙,-1
不舒适的,-1
挡开,-1
明智的行为,1
韵致,1
吹毛求疵,-1
瘫痪,-1
有头有尾,1
低质,-1
蓊,1
胆小鬼,-1
进退维谷,-1
令人悲痛的,-1
众目昭彰,1
夸许,1
傲物,-1
胡搞,-1
心潮,1
日本鬼子,-1
魄力,1
平衡,1
残,-1
精美的,1
有品味,1
秩然不紊,1
至性,1
狞笑,-1
变黑暗,-1
豪侈,-1
恣意妄为,-1
无法预料,-1
雄踞,1
怒容的,-1
暗朦,-1
大捷,1
蛮横的,-1
岔子,-1
傲脾气,-1
辛,-1
颓靡,-1
富甲一方,1
矮,-1
被诅咒的,-1
两难,-1
悦目,1
等候,1
活,1
致死,-1
操贱役的人,-1
榨出,-1
抢占,-1
负的,-1
粉饰,1
珍馐,1
自任,-1
名句,1
上瘾,-1
冒尖生,1
弄污,-1
炯,1
主要,1
容仪,1
顺遂,1
间不容发,-1
确定性,1
敬信,1
死命,-1
煌煌,1
有望,1
犯过失,-1
悖,-1
袅袅,1
欢乐,1
时兴,1
多样,1
献殷勤,-1
醇化,1
矫揉,-1
忧患,-1
可怕的事,-1
败仗,-1
生死,1
鼓动,-1
显达,1
不足挂齿,-1
关在,-1
真理,1
标定,1
使窘迫不安,-1
狡,-1
实施得力,1
顺顺当当,1
吹嘘,-1
乏味,-1
没错儿,1
令人满意的,1
击中,-1
品头论足,-1
使失去,-1
任情,-1
怨艾,-1
犬牙交错,-1
粗率,-1
尸体,-1
保存良好,1
倾情,1
弄糟,-1
出风头,-1
眼尖,1
放歌,1
逼走,-1
勋劳,1
生恨,-1
时机成熟的,1
三思而行,1
楚楚,1
温厚,1
孩子气,-1
苦楚,-1
腻人,-1
劳而无功,-1
拆台,-1
麻醉,-1
清肃,1
壁障,-1
时机成熟,1
侮辱,-1
使失调,-1
知心,1
蓬头垢面,-1
使疏远,-1
绝望,-1
压轴戏,1
纪念馆,1
板正,1
短浅,-1
冲压机,-1
不调和,-1
香甜,1
刻薄的,-1
不拘泥,1
悯,-1
说胡话,-1
诱捕,-1
不适于居住,-1
惶惶不可终日,-1
难以相信,-1
牢固,1
抨,-1
不郎不秀,-1
稚弱,1
第一流的,1
勇,1
临阵脱逃,-1
索然无味,-1
感同身受,1
撒村,-1
节流,1
鞭子,-1
使粗糙,-1
可怜的,-1
尽致,1
先河,1
会来事,-1
新巧,1
贵姓,1
毒打一顿,-1
热切,1
活着的,1
翕,1
弹劾,-1
低沈,-1
菜鸟,-1
丢掉,-1
挑逗性,-1
约束,-1
有魔力,1
严固,1
枪声,-1
温文,1
勒抑,-1
滞,-1
称谢,1
流畅,1
没水准,-1
粗话,-1
顾忌,-1
不可靠的,-1
弘扬,1
真给他,-1
明枪暗箭,-1
坦率的,1
落後於,-1
截长补短,1
等不及,-1
宝书,1
波澜壮阔,1
卑鄙小人,-1
纯洁,1
勖勉,1
苒,1
循规蹈矩,1
金玉,1
无刺激性的,1
会师,1
情节剧似的,-1
嘿嘿,1
赌棍,-1
利用人,-1
敌探,-1
长者,1
假话,-1
凶恶,-1
摇晃,-1
美观,1
指使,-1
不正直的,-1
补充,1
有天赋,1
恻然,-1
道德,1
毒贩,-1
急进,1
采纳,1
物理,1
责,-1
吓到,-1
柔腻,1
祷求,1
明莹,1
变化不定,-1
板面孔,-1
无上,1
浪费,-1
翻车,-1
嘉许,1
腐朽没落,-1
瞠然,-1
空袭,-1
适合,1
摇尾乞怜,-1
过了气,-1
颁赐,1
有鼻子有眼儿,1
有礼貌,1
战绩,1
有伸缩性,1
雅俗共赏,1
宽贷,-1
光芒四射的,1
使成残废,-1
鹏程万里,1
欺瞒,-1
笨,-1
渺茫,-1
赞仰,1
磨难,-1
没有经验,-1
有助益,1
料事如神,1
隐密,-1
不易的,-1
勉勉强强,-1
金贵,1
暴乱,-1
尽意,1
罪的,-1
泼冷水,-1
丧心病狂,-1
笨手笨脚,-1
臧,1
使不关心,-1
开诚相见,1
荒疏,-1
使僵持,-1
论争的,-1
无拘无束,1
对手,-1
养廉,1
正规的,1
前驱,1
冲昏头脑,-1
亵,-1
诽谤的,-1
邪行,-1
彩车,1
彪炳,1
虎威,1
多疑的,-1
未遂,-1
头头是道,1
厌弃,-1
非同小可,1
恨得牙痒痒,-1
变心,-1
勤敏,1
允准,1
鸟语花香,1
贸然轻率,-1
嘈,-1
果,1
幽韵,1
不安,-1
内奸,-1
上色,1
刍,-1
杜撰,-1
大义,1
溜滑,1
罪恶多端,-1
不合意的,-1
恶心,-1
甘美,1
不遂,-1
更坏地,-1
拿腔拿调,-1
鬼胎,-1
麻烦的,-1
斤斤计较,-1
板起脸,-1
忧虑,-1
平和,1
英豪,1
肯定,1
如愿,1
指手画脚,-1
耗尽的,-1
买账,1
祸水,-1
误会,-1
便宜,1
背叛的,-1
不可避免,-1
感激不尽,1
忠信,1
束缚,-1
烦愁,-1
瑰,1
抓来,-1
偏斜,-1
窄狭,-1
肘掖生变,-1
模棱两可,-1
伧俗,-1
谤书,-1
寂静,1
吓人,-1
味道不好,-1
大吉,1
罔,-1
适得其所,1
集中,1
暗中,-1
使落空,-1
反对,-1
阢,-1
巧笑,1
蹰,-1
突然不见,-1
崩溃,-1
赊帐,-1
轻装,1
表现突出的,1
泛泛,-1
酸涩,-1
先哲,1
疲倦,-1
古雅,1
害怕,-1
畏怯,-1
不安全的,-1
非法,-1
偷安,-1
不美,-1
溃败,-1
要枢,1
劈开的,-1
熟巧,1
